#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
3868000      6.95e-02      5.92e-04      5.93e-02    3.6e-07
3869000      6.84e-02      2.16e-03      5.34e-02    3.6e-07
3870000      5.60e-02      1.59e-04      4.81e-02    3.6e-07
3871000      6.97e-02      6.10e-04      5.95e-02    3.6e-07
3872000      5.03e-02      5.55e-04      4.27e-02    3.6e-07
3873000      6.57e-02      4.82e-04      5.62e-02    3.6e-07
3874000      6.38e-02      4.65e-04      5.45e-02    3.6e-07
3875000      7.12e-02      7.68e-04      6.06e-02    3.5e-07
3876000      5.38e-02      2.99e-04      4.61e-02    3.5e-07
3877000      5.50e-02      6.58e-04      4.67e-02    3.5e-07
3878000      6.98e-02      1.12e-03      5.87e-02    3.5e-07
3879000      5.77e-02      9.21e-05      4.96e-02    3.5e-07
3880000      7.62e-02      7.28e-04      6.51e-02    3.5e-07
3881000      6.34e-02      5.31e-04      5.42e-02    3.5e-07
3882000      6.81e-02      4.49e-04      5.85e-02    3.5e-07
3883000      6.94e-02      1.27e-03      5.78e-02    3.5e-07
3884000      6.75e-02      3.74e-04      5.80e-02    3.5e-07
3885000      6.73e-02      8.81e-04      5.71e-02    3.4e-07
3886000      6.21e-02      1.22e-03      5.17e-02    3.4e-07
3887000      7.37e-02      1.56e-03      6.11e-02    3.4e-07
3888000      4.40e-02      1.00e-03      3.62e-02    3.4e-07
3889000      6.29e-02      8.57e-04      5.33e-02    3.4e-07
3890000      7.75e-02      2.79e-03      5.91e-02    3.4e-07
3891000      7.26e-02      1.88e-03      5.90e-02    3.4e-07
3892000      6.67e-02      3.83e-04      5.74e-02    3.4e-07
3893000      5.80e-02      1.50e-04      5.01e-02    3.4e-07
3894000      5.93e-02      1.58e-04      5.12e-02    3.4e-07
3895000      4.91e-02      2.25e-04      4.24e-02    3.4e-07
3896000      6.25e-02      1.09e-03      5.24e-02    3.4e-07
3897000      5.90e-02      6.58e-04      5.05e-02    3.4e-07
3898000      5.93e-02      2.47e-04      5.12e-02    3.4e-07
3899000      5.61e-02      6.92e-04      4.79e-02    3.4e-07
3900000      6.10e-02      1.43e-04      5.28e-02    3.3e-07
3901000      5.98e-02      1.05e-03      5.04e-02    3.3e-07
3902000      5.56e-02      3.75e-04      4.79e-02    3.3e-07
3903000      6.90e-02      5.11e-04      5.94e-02    3.3e-07
3904000      5.80e-02      4.17e-04      5.00e-02    3.3e-07
3905000      6.63e-02      6.51e-04      5.70e-02    3.3e-07
3906000      6.55e-02      3.85e-04      5.66e-02    3.3e-07
3907000      5.87e-02      6.44e-04      5.03e-02    3.3e-07
3908000      6.08e-02      9.10e-04      5.17e-02    3.3e-07
3909000      5.10e-02      3.74e-04      4.40e-02    3.3e-07
3910000      6.07e-02      4.15e-04      5.25e-02    3.3e-07
3911000      5.81e-02      9.20e-04      4.92e-02    3.3e-07
3912000      5.96e-02      1.28e-03      4.96e-02    3.3e-07
3913000      6.34e-02      5.74e-05      5.50e-02    3.3e-07
3914000      8.20e-02      6.04e-04      7.08e-02    3.3e-07
3915000      5.94e-02      8.36e-04      5.08e-02    3.2e-07
3916000      4.64e-02      3.47e-04      4.02e-02    3.2e-07
3917000      6.96e-02      1.91e-03      5.65e-02    3.2e-07
3918000      6.72e-02      6.25e-04      5.80e-02    3.2e-07
3919000      6.25e-02      2.99e-04      5.42e-02    3.2e-07
3920000      7.94e-02      1.48e-03      6.70e-02    3.2e-07
3921000      8.22e-02      1.96e-04      7.15e-02    3.2e-07
3922000      6.04e-02      5.63e-04      5.22e-02    3.2e-07
3923000      6.22e-02      4.33e-04      5.39e-02    3.2e-07
3924000      7.45e-02      8.51e-04      6.41e-02    3.2e-07
3925000      4.74e-02      2.90e-04      4.12e-02    3.2e-07
3926000      6.30e-02      4.59e-04      5.46e-02    3.2e-07
3927000      5.94e-02      6.51e-04      5.12e-02    3.2e-07
3928000      6.18e-02      6.84e-04      5.33e-02    3.2e-07
3929000      5.88e-02      3.99e-04      5.10e-02    3.2e-07
3930000      6.79e-02      1.58e-03      5.64e-02    3.1e-07
3931000      6.37e-02      1.08e-03      5.41e-02    3.1e-07
3932000      6.35e-02      9.23e-04      5.44e-02    3.1e-07
3933000      6.59e-02      2.00e-04      5.75e-02    3.1e-07
3934000      6.27e-02      1.52e-03      5.19e-02    3.1e-07
3935000      6.45e-02      1.27e-04      5.63e-02    3.1e-07
3936000      7.34e-02      1.04e-03      6.30e-02    3.1e-07
3937000      6.63e-02      2.50e-04      5.79e-02    3.1e-07
3938000      6.90e-02      7.66e-05      6.03e-02    3.1e-07
3939000      5.43e-02      1.54e-03      4.42e-02    3.1e-07
3940000      6.10e-02      1.02e-03      5.20e-02    3.1e-07
3941000      5.91e-02      1.53e-04      5.17e-02    3.1e-07
3942000      6.63e-02      3.92e-04      5.78e-02    3.1e-07
3943000      6.24e-02      2.36e-04      5.45e-02    3.1e-07
3944000      7.97e-02      6.69e-04      6.93e-02    3.1e-07
3945000      7.14e-02      2.09e-03      5.78e-02    3.0e-07
3946000      5.62e-02      6.01e-04      4.87e-02    3.0e-07
3947000      4.19e-02      2.20e-04      3.66e-02    3.0e-07
3948000      5.71e-02      1.60e-04      4.99e-02    3.0e-07
3949000      6.09e-02      1.98e-04      5.32e-02    3.0e-07
3950000      5.37e-02      1.18e-03      4.50e-02    3.0e-07
3951000      5.75e-02      1.20e-03      4.85e-02    3.0e-07
3952000      4.47e-02      1.04e-04      3.91e-02    3.0e-07
3953000      7.47e-02      9.54e-04      6.45e-02    3.0e-07
3954000      5.11e-02      1.22e-03      4.25e-02    3.0e-07
3955000      7.35e-02      2.60e-04      6.44e-02    3.0e-07
3956000      5.32e-02      8.33e-04      4.56e-02    3.0e-07
3957000      8.29e-02      9.03e-04      7.20e-02    3.0e-07
3958000      5.96e-02      7.78e-04      5.15e-02    3.0e-07
3959000      6.81e-02      2.11e-04      5.97e-02    3.0e-07
3960000      6.06e-02      5.79e-04      5.28e-02    3.0e-07
3961000      6.86e-02      7.86e-04      5.95e-02    3.0e-07
3962000      5.57e-02      2.26e-06      4.90e-02    3.0e-07
3963000      6.51e-02      1.23e-03      5.54e-02    3.0e-07
3964000      6.81e-02      6.37e-04      5.94e-02    3.0e-07
3965000      8.38e-02      1.46e-03      7.18e-02    2.9e-07
3966000      6.41e-02      3.71e-04      5.62e-02    2.9e-07
3967000      5.08e-02      4.79e-04      4.44e-02    2.9e-07
3968000      6.57e-02      2.00e-04      5.78e-02    2.9e-07
3969000      7.13e-02      1.77e-03      5.92e-02    2.9e-07
3970000      7.33e-02      3.49e-04      6.45e-02    2.9e-07
3971000      7.45e-02      1.64e-03      6.28e-02    2.9e-07
3972000      5.71e-02      6.52e-04      4.97e-02    2.9e-07
3973000      5.70e-02      1.04e-03      4.89e-02    2.9e-07
3974000      6.83e-02      1.52e-03      5.73e-02    2.9e-07
3975000      6.32e-02      1.18e-03      5.38e-02    2.9e-07
3976000      4.34e-02      6.06e-04      3.76e-02    2.9e-07
3977000      7.50e-02      4.49e-04      6.60e-02    2.9e-07
3978000      6.44e-02      1.78e-04      5.68e-02    2.9e-07
3979000      6.37e-02      6.32e-04      5.57e-02    2.9e-07
3980000      6.64e-02      1.37e-03      5.64e-02    2.8e-07
3981000      5.98e-02      6.43e-04      5.23e-02    2.8e-07
3982000      5.17e-02      1.61e-04      4.56e-02    2.8e-07
3983000      4.79e-02      3.59e-04      4.20e-02    2.8e-07
3984000      7.32e-02      6.64e-04      6.41e-02    2.8e-07
3985000      6.64e-02      4.32e-04      5.84e-02    2.8e-07
3986000      5.88e-02      8.90e-04      5.09e-02    2.8e-07
3987000      6.62e-02      9.77e-04      5.74e-02    2.8e-07
3988000      6.00e-02      4.11e-04      5.29e-02    2.8e-07
3989000      5.50e-02      1.00e-03      4.72e-02    2.8e-07
3990000      5.73e-02      6.06e-05      5.06e-02    2.8e-07
3991000      4.10e-02      5.30e-04      3.57e-02    2.8e-07
3992000      5.76e-02      6.05e-05      5.10e-02    2.8e-07
3993000      5.68e-01      4.58e-03      4.99e-01    2.8e-07
3994000      6.26e-02      1.17e-03      5.37e-02    2.8e-07
3995000      5.86e-02      2.02e-04      5.19e-02    2.8e-07
3996000      4.11e-02      1.98e-04      3.63e-02    2.8e-07
3997000      6.12e-02      5.43e-04      5.38e-02    2.8e-07
3998000      5.87e-02      3.38e-04      5.18e-02    2.8e-07
3999000      6.52e-02      7.50e-04      5.71e-02    2.8e-07
4000000      4.28e-02      8.59e-04      3.67e-02    2.7e-07
4001000      7.10e-02      5.03e-07      6.30e-02    2.7e-07
4002000      5.51e-02      4.51e-06      4.89e-02    2.7e-07
4003000      5.47e-02      7.83e-06      4.85e-02    2.7e-07
4004000      6.53e-02      2.50e-03      5.00e-02    2.7e-07
4005000      6.31e-02      6.89e-04      5.54e-02    2.7e-07
4006000      6.68e-02      6.17e-04      5.88e-02    2.7e-07
4007000      5.93e-02      1.88e-03      4.79e-02    2.7e-07
4008000      3.91e-02      4.10e-04      3.44e-02    2.7e-07
4009000      5.74e-02      1.36e-05      5.10e-02    2.7e-07
4010000      5.78e-02      4.18e-04      5.11e-02    2.7e-07
4011000      5.31e-02      4.85e-04      4.69e-02    2.7e-07
4012000      6.01e-02      9.18e-04      5.23e-02    2.7e-07
4013000      5.88e-02      1.07e-03      5.07e-02    2.7e-07
4014000      6.39e-02      4.22e-04      5.66e-02    2.7e-07
4015000      6.33e-02      1.58e-04      5.63e-02    2.6e-07
4016000      5.67e-02      5.17e-04      5.00e-02    2.6e-07
4017000      6.37e-02      1.72e-04      5.66e-02    2.6e-07
4018000      5.67e-02      6.72e-04      4.98e-02    2.6e-07
4019000      5.60e-02      7.19e-04      4.91e-02    2.6e-07
4020000      6.23e-02      2.85e-05      5.55e-02    2.6e-07
4021000      1.21e-01      3.21e-04      1.08e-01    2.6e-07
4022000      6.26e-02      1.29e-03      5.36e-02    2.6e-07
4023000      5.62e-02      4.26e-04      4.98e-02    2.6e-07
4024000      5.85e-02      2.17e-03      4.55e-02    2.6e-07
4025000      6.41e-02      4.61e-04      5.69e-02    2.6e-07
4026000      6.21e-02      1.13e-04      5.54e-02    2.6e-07
4027000      5.75e-02      2.77e-06      5.12e-02    2.6e-07
4028000      5.30e-02      9.42e-04      4.59e-02    2.6e-07
4029000      5.16e-02      5.87e-04      4.55e-02    2.6e-07
4030000      6.30e-02      9.07e-04      5.52e-02    2.6e-07
4031000      6.16e-02      7.30e-04      5.43e-02    2.6e-07
4032000      7.43e-02      1.19e-05      6.63e-02    2.6e-07
4033000      6.24e-02      1.10e-03      5.41e-02    2.6e-07
4034000      5.72e-02      1.57e-03      4.76e-02    2.6e-07
4035000      6.78e-02      4.50e-04      6.03e-02    2.5e-07
4036000      6.26e-02      1.73e-05      5.59e-02    2.5e-07
4037000      8.21e-02      4.76e-04      7.31e-02    2.5e-07
4038000      5.67e-02      1.69e-03      4.66e-02    2.5e-07
4039000      5.02e-02      7.47e-04      4.39e-02    2.5e-07
4040000      7.00e-02      3.08e-04      6.25e-02    2.5e-07
4041000      6.32e-02      2.16e-04      5.65e-02    2.5e-07
4042000      5.90e-02      3.41e-04      5.26e-02    2.5e-07
4043000      6.07e-02      1.04e-03      5.29e-02    2.5e-07
4044000      6.07e-02      1.72e-04      5.42e-02    2.5e-07
4045000      7.11e-02      8.69e-04      6.28e-02    2.5e-07
4046000      6.10e-02      8.65e-04      5.36e-02    2.5e-07
4047000      5.60e-02      2.15e-04      5.00e-02    2.5e-07
4048000      6.34e-02      9.34e-04      5.57e-02    2.5e-07
4049000      8.18e-02      8.21e-04      7.26e-02    2.5e-07
4050000      7.34e-02      1.62e-03      6.29e-02    2.5e-07
4051000      5.75e-02      5.92e-04      5.10e-02    2.5e-07
4052000      5.16e-02      7.41e-05      4.62e-02    2.5e-07
4053000      6.22e-02      8.29e-05      5.57e-02    2.5e-07
4054000      5.85e-02      7.50e-04      5.17e-02    2.5e-07
4055000      7.32e-02      8.77e-04      6.49e-02    2.4e-07
4056000      6.72e-02      7.25e-04      5.97e-02    2.4e-07
4057000      5.98e-02      1.15e-03      5.17e-02    2.4e-07
4058000      4.46e-02      2.21e-04      3.99e-02    2.4e-07
4059000      5.84e-02      5.08e-04      5.21e-02    2.4e-07
4060000      4.22e-02      8.44e-04      3.66e-02    2.4e-07
4061000      5.99e-02      1.00e-03      5.24e-02    2.4e-07
4062000      6.21e-02      1.06e-03      5.42e-02    2.4e-07
4063000      6.29e-02      7.33e-04      5.58e-02    2.4e-07
4064000      6.83e-02      5.14e-04      6.10e-02    2.4e-07
4065000      4.20e-02      3.37e-04      3.76e-02    2.4e-07
4066000      7.64e-02      5.34e-04      6.84e-02    2.4e-07
4067000      6.93e-02      7.26e-05      6.23e-02    2.4e-07
4068000      6.53e-02      9.90e-04      5.75e-02    2.4e-07
4069000      6.11e-02      3.70e-04      5.47e-02    2.4e-07
4070000      4.53e-02      3.09e-04      4.05e-02    2.4e-07
4071000      5.53e-02      9.54e-04      4.85e-02    2.4e-07
4072000      4.65e-02      7.40e-04      4.08e-02    2.4e-07
4073000      6.38e-02      4.63e-04      5.71e-02    2.4e-07
4074000      4.95e-02      6.38e-05      4.45e-02    2.4e-07
4075000      6.60e-02      1.11e-03      5.79e-02    2.3e-07
4076000      5.78e-02      2.02e-04      5.20e-02    2.3e-07
4077000      6.01e-02      4.16e-04      5.39e-02    2.3e-07
4078000      5.47e-02      3.71e-04      4.91e-02    2.3e-07
4079000      6.51e-02      2.39e-03      5.13e-02    2.3e-07
4080000      5.70e-02      8.18e-04      5.04e-02    2.3e-07
4081000      5.84e-02      4.85e-04      5.23e-02    2.3e-07
4082000      5.91e-02      2.81e-04      5.32e-02    2.3e-07
4083000      5.42e-02      8.67e-04      4.76e-02    2.3e-07
4084000      1.34e-01      1.23e-03      1.20e-01    2.3e-07
4085000      6.83e-02      1.35e-03      5.95e-02    2.3e-07
4086000      4.67e-02      1.39e-04      4.21e-02    2.3e-07
4087000      6.47e-02      1.56e-03      5.54e-02    2.3e-07
4088000      5.59e-02      7.09e-04      4.97e-02    2.3e-07
4089000      5.77e-02      1.11e-03      5.04e-02    2.3e-07
4090000      6.01e-02      2.03e-04      5.42e-02    2.3e-07
4091000      6.19e-02      2.45e-04      5.58e-02    2.3e-07
4092000      8.38e-02      4.55e-04      7.55e-02    2.3e-07
4093000      5.20e-02      7.74e-04      4.60e-02    2.3e-07
4094000      6.02e-02      8.29e-04      5.34e-02    2.3e-07
4095000      6.13e-02      8.79e-04      5.44e-02    2.2e-07
4096000      4.58e-02      7.90e-04      4.03e-02    2.2e-07
4097000      7.10e-02      1.29e-03      6.23e-02    2.2e-07
4098000      4.82e-02      4.65e-04      4.32e-02    2.2e-07
4099000      5.75e-02      8.64e-04      5.10e-02    2.2e-07
4100000      4.03e-02      8.16e-04      3.52e-02    2.2e-07
4101000      4.96e-02      2.08e-05      4.49e-02    2.2e-07
4102000      5.41e-02      1.54e-03      4.55e-02    2.2e-07
4103000      5.68e-02      1.94e-04      5.13e-02    2.2e-07
4104000      5.17e-02      9.28e-04      4.54e-02    2.2e-07
4105000      5.69e-02      1.22e-03      4.92e-02    2.2e-07
4106000      6.68e-02      1.58e-04      6.04e-02    2.2e-07
4107000      4.74e-02      8.08e-04      4.17e-02    2.2e-07
4108000      7.04e-02      7.12e-05      6.38e-02    2.2e-07
4109000      5.68e-02      6.52e-04      5.08e-02    2.2e-07
4110000      7.13e-02      2.71e-04      6.46e-02    2.2e-07
4111000      5.58e-02      1.70e-04      5.05e-02    2.2e-07
4112000      5.37e-02      1.89e-04      4.87e-02    2.2e-07
4113000      5.14e-02      9.92e-05      4.66e-02    2.2e-07
4114000      7.85e-02      7.18e-04      7.07e-02    2.2e-07
4115000      5.90e-02      1.30e-03      5.12e-02    2.2e-07
4116000      6.02e-02      2.03e-04      5.46e-02    2.2e-07
4117000      5.86e-02      1.68e-03      4.92e-02    2.2e-07
4118000      5.90e-02      7.02e-05      5.35e-02    2.2e-07
4119000      7.07e-02      1.58e-03      6.13e-02    2.2e-07
4120000      6.66e-02      1.72e-03      5.65e-02    2.1e-07
4121000      6.01e-02      6.77e-04      5.40e-02    2.1e-07
4122000      5.47e-02      1.05e-03      4.79e-02    2.1e-07
4123000      5.94e-02      1.11e-04      5.39e-02    2.1e-07
4124000      6.60e-02      5.41e-04      5.96e-02    2.1e-07
4125000      8.17e-02      2.93e-04      7.42e-02    2.1e-07
4126000      5.85e-02      4.42e-04      5.29e-02    2.1e-07
4127000      6.01e-02      3.51e-04      5.44e-02    2.1e-07
4128000      5.57e-02      8.35e-04      4.96e-02    2.1e-07
4129000      5.68e-02      2.16e-03      4.48e-02    2.1e-07
4130000      4.24e-02      3.67e-05      3.86e-02    2.1e-07
4131000      4.52e-02      5.86e-04      4.05e-02    2.1e-07
4132000      5.10e-02      1.04e-03      4.47e-02    2.1e-07
4133000      6.11e-02      6.00e-04      5.51e-02    2.1e-07
4134000      4.83e-02      6.33e-04      4.32e-02    2.1e-07
4135000      6.36e-02      8.79e-04      5.70e-02    2.1e-07
4136000      4.34e-02      4.92e-04      3.91e-02    2.1e-07
4137000      6.19e-02      2.41e-03      4.85e-02    2.1e-07
4138000      5.51e-02      5.31e-04      4.97e-02    2.1e-07
4139000      5.40e-02      1.94e-04      4.91e-02    2.1e-07
4140000      5.99e-02      6.74e-04      5.39e-02    2.0e-07
4141000      5.60e-02      6.73e-04      5.04e-02    2.0e-07
4142000      5.77e-02      1.50e-04      5.26e-02    2.0e-07
4143000      4.61e-02      8.88e-04      4.06e-02    2.0e-07
4144000      6.02e-02      1.03e-03      5.34e-02    2.0e-07
4145000      6.04e-02      5.61e-04      5.47e-02    2.0e-07
4146000      5.57e-02      8.20e-05      5.08e-02    2.0e-07
4147000      7.01e-02      2.28e-05      6.40e-02    2.0e-07
4148000      7.54e-02      3.14e-03      5.76e-02    2.0e-07
4149000      7.04e-02      1.23e-03      6.25e-02    2.0e-07
4150000      5.80e-02      1.24e-03      5.08e-02    2.0e-07
4151000      6.63e-02      4.89e-04      6.02e-02    2.0e-07
4152000      4.89e-02      5.90e-04      4.41e-02    2.0e-07
4153000      5.87e-02      1.12e-04      5.36e-02    2.0e-07
4154000      6.00e-02      2.61e-04      5.47e-02    2.0e-07
4155000      6.53e-02      5.87e-04      5.92e-02    2.0e-07
4156000      6.32e-02      4.34e-04      5.75e-02    2.0e-07
4157000      7.86e-02      1.12e-03      7.06e-02    2.0e-07
4158000      5.95e-02      1.18e-03      5.25e-02    2.0e-07
4159000      7.14e-02      8.65e-04      6.44e-02    2.0e-07
4160000      5.95e-02      2.52e-04      5.44e-02    2.0e-07
4161000      5.77e-02      3.60e-04      5.26e-02    2.0e-07
4162000      8.31e-02      2.56e-05      7.60e-02    2.0e-07
4163000      5.66e-02      4.82e-04      5.14e-02    2.0e-07
4164000      7.71e-02      4.60e-05      7.05e-02    2.0e-07
4165000      5.90e-02      8.98e-04      5.29e-02    1.9e-07
4166000      7.07e-02      5.73e-04      6.43e-02    1.9e-07
4167000      4.51e-02      6.12e-04      4.06e-02    1.9e-07
4168000      5.64e-02      8.53e-04      5.05e-02    1.9e-07
4169000      6.13e-02      9.34e-04      5.49e-02    1.9e-07
4170000      5.80e-02      2.71e-04      5.30e-02    1.9e-07
4171000      6.80e-02      1.41e-03      6.00e-02    1.9e-07
4172000      6.21e-02      5.07e-04      5.65e-02    1.9e-07
4173000      5.62e-02      3.88e-04      5.13e-02    1.9e-07
4174000      5.08e-02      8.83e-04      4.53e-02    1.9e-07
4175000      5.19e-02      3.35e-06      4.76e-02    1.9e-07
4176000      6.92e-02      1.10e-03      6.20e-02    1.9e-07
4177000      6.58e-02      4.65e-05      6.03e-02    1.9e-07
4178000      5.93e-02      4.83e-04      5.41e-02    1.9e-07
4179000      9.00e-02      1.98e-03      7.90e-02    1.9e-07
4180000      5.32e-02      4.23e-04      4.85e-02    1.9e-07
4181000      5.94e-02      8.78e-04      5.35e-02    1.9e-07
4182000      4.46e-02      6.52e-04      4.01e-02    1.9e-07
4183000      5.31e-02      8.95e-04      4.75e-02    1.9e-07
4184000      5.59e-02      3.58e-04      5.11e-02    1.9e-07
4185000      5.79e-02      5.34e-04      5.28e-02    1.9e-07
4186000      4.79e-02      5.91e-05      4.40e-02    1.9e-07
4187000      6.38e-02      9.42e-04      5.74e-02    1.9e-07
4188000      6.35e-02      1.09e-03      5.68e-02    1.9e-07
4189000      7.10e-02      2.30e-04      6.51e-02    1.9e-07
4190000      3.76e-02      2.89e-04      3.44e-02    1.8e-07
4191000      6.60e-02      1.11e-03      5.91e-02    1.8e-07
4192000      8.70e-02      3.35e-04      7.98e-02    1.8e-07
4193000      5.89e-02      1.70e-04      5.41e-02    1.8e-07
4194000      5.91e-02      2.61e-04      5.42e-02    1.8e-07
4195000      4.65e-02      7.38e-04      4.17e-02    1.8e-07
4196000      6.43e-02      1.05e-03      5.77e-02    1.8e-07
4197000      2.88e-01      2.79e-03      2.63e-01    1.8e-07
4198000      6.69e-02      6.56e-04      6.10e-02    1.8e-07
4199000      5.42e-02      4.42e-04      4.95e-02    1.8e-07
4200000      5.81e-02      4.42e-04      5.32e-02    1.8e-07
4201000      5.55e-02      3.78e-04      5.09e-02    1.8e-07
4202000      5.94e-02      6.04e-05      5.47e-02    1.8e-07
4203000      5.49e-02      4.94e-04      5.02e-02    1.8e-07
4204000      5.58e-02      4.70e-04      5.10e-02    1.8e-07
4205000      5.95e-02      7.32e-04      5.41e-02    1.8e-07
4206000      6.72e-02      1.98e-04      6.19e-02    1.8e-07
4207000      5.74e-02      7.14e-04      5.22e-02    1.8e-07
4208000      6.34e-02      1.39e-05      5.84e-02    1.8e-07
4209000      5.52e-02      3.90e-04      5.06e-02    1.8e-07
4210000      6.00e-02      1.05e-03      5.39e-02    1.8e-07
4211000      5.33e-02      3.94e-04      4.89e-02    1.8e-07
4212000      6.12e-02      7.01e-04      5.58e-02    1.8e-07
4213000      4.88e-02      4.37e-04      4.46e-02    1.8e-07
4214000      5.82e-02      5.20e-04      5.33e-02    1.8e-07
4215000      5.52e-02      4.32e-04      5.06e-02    1.8e-07
4216000      5.65e-02      9.15e-04      5.09e-02    1.8e-07
4217000      6.63e-02      1.05e-03      5.98e-02    1.8e-07
4218000      5.67e-02      1.66e-04      5.22e-02    1.8e-07
4219000      6.17e-02      8.85e-04      5.59e-02    1.8e-07
4220000      4.62e-02      2.85e-04      4.25e-02    1.7e-07
4221000      5.16e-02      1.72e-04      4.76e-02    1.7e-07
4222000      5.02e-02      1.56e-03      4.23e-02    1.7e-07
4223000      6.82e-02      7.23e-04      6.23e-02    1.7e-07
4224000      5.79e-02      2.01e-04      5.34e-02    1.7e-07
4225000      4.39e-02      2.54e-04      4.04e-02    1.7e-07
4226000      8.96e-02      3.85e-04      8.26e-02    1.7e-07
4227000      7.09e-02      1.24e-03      6.37e-02    1.7e-07
4228000      5.39e-02      2.64e-05      4.98e-02    1.7e-07
4229000      5.65e-02      1.88e-05      5.22e-02    1.7e-07
4230000      5.96e-02      7.09e-04      5.44e-02    1.7e-07
4231000      5.57e-02      3.13e-04      5.13e-02    1.7e-07
4232000      7.67e-02      1.79e-03      6.74e-02    1.7e-07
4233000      5.28e-02      3.91e-05      4.88e-02    1.7e-07
4234000      7.76e-02      1.04e-03      7.06e-02    1.7e-07
4235000      6.97e-02      4.11e-04      6.43e-02    1.7e-07
4236000      5.87e-02      4.83e-04      5.40e-02    1.7e-07
4237000      4.69e-02      4.81e-04      4.29e-02    1.7e-07
4238000      7.06e-02      9.62e-04      6.42e-02    1.7e-07
4239000      6.61e-02      2.71e-04      6.11e-02    1.7e-07
4240000      4.79e-02      1.07e-03      4.24e-02    1.7e-07
4241000      6.10e-02      6.04e-04      5.60e-02    1.7e-07
4242000      5.50e-02      7.39e-04      5.01e-02    1.7e-07
4243000      5.52e-02      8.78e-04      4.99e-02    1.7e-07
4244000      5.87e-02      1.28e-03      5.21e-02    1.7e-07
4245000      6.10e-02      5.06e-04      5.62e-02    1.6e-07
4246000      6.41e-02      4.62e-05      5.94e-02    1.6e-07
4247000      5.74e-02      2.01e-04      5.32e-02    1.6e-07
4248000      6.01e-02      6.19e-04      5.51e-02    1.6e-07
4249000      5.30e-02      8.89e-04      4.78e-02    1.6e-07
4250000      4.55e-02      1.39e-04      4.21e-02    1.6e-07
4251000      5.71e-02      6.36e-04      5.24e-02    1.6e-07
4252000      3.93e-02      8.07e-04      3.52e-02    1.6e-07
4253000      5.51e-02      7.62e-04      5.03e-02    1.6e-07
4254000      5.99e-02      4.96e-04      5.52e-02    1.6e-07
4255000      4.05e-02      1.19e-03      3.48e-02    1.6e-07
4256000      5.97e-02      1.86e-03      5.00e-02    1.6e-07
4257000      6.72e-02      4.51e-05      6.24e-02    1.6e-07
4258000      6.49e-02      7.05e-05      6.02e-02    1.6e-07
4259000      6.88e-02      1.49e-03      6.12e-02    1.6e-07
4260000      5.60e-02      2.01e-04      5.19e-02    1.6e-07
4261000      5.65e-02      7.20e-04      5.17e-02    1.6e-07
4262000      9.68e-02      1.55e-03      8.79e-02    1.6e-07
4263000      6.76e-02      1.16e-03      6.12e-02    1.6e-07
4264000      6.24e-02      5.09e-04      5.76e-02    1.6e-07
4265000      4.25e-02      2.89e-04      3.93e-02    1.6e-07
4266000      4.66e-02      1.93e-04      4.33e-02    1.6e-07
4267000      5.46e-02      7.99e-04      4.98e-02    1.6e-07
4268000      5.32e-02      3.39e-04      4.92e-02    1.6e-07
4269000      5.78e-02      8.00e-04      5.29e-02    1.6e-07
4270000      5.47e-02      1.24e-03      4.86e-02    1.6e-07
4271000      5.36e-02      5.62e-04      4.94e-02    1.6e-07
4272000      5.21e-02      6.33e-04      4.78e-02    1.6e-07
4273000      5.45e-02      1.71e-03      4.64e-02    1.6e-07
4274000      1.02e-01      1.23e-03      9.37e-02    1.6e-07
4275000      4.84e-02      2.61e-05      4.51e-02    1.5e-07
4276000      5.96e-02      1.49e-03      5.24e-02    1.5e-07
4277000      1.45e-01      4.20e-04      1.35e-01    1.5e-07
4278000      6.23e-02      7.64e-04      5.73e-02    1.5e-07
4279000      5.28e-02      9.25e-04      4.78e-02    1.5e-07
4280000      6.17e-02      5.84e-04      5.70e-02    1.5e-07
4281000      5.84e-02      1.20e-03      5.25e-02    1.5e-07
4282000      6.52e-02      2.00e-04      6.07e-02    1.5e-07
4283000      5.97e-02      1.64e-03      5.18e-02    1.5e-07
4284000      5.76e-02      1.26e-03      5.13e-02    1.5e-07
4285000      6.33e-02      8.26e-05      5.90e-02    1.5e-07
4286000      5.59e-02      3.61e-04      5.19e-02    1.5e-07
4287000      4.27e-02      3.10e-04      3.96e-02    1.5e-07
4288000      6.27e-02      1.11e-03      5.69e-02    1.5e-07
4289000      4.97e-02      1.45e-03      4.28e-02    1.5e-07
4290000      5.91e-02      9.11e-04      5.40e-02    1.5e-07
4291000      5.76e-02      4.95e-04      5.34e-02    1.5e-07
4292000      5.76e-02      6.03e-04      5.32e-02    1.5e-07
4293000      4.52e-02      3.71e-04      4.19e-02    1.5e-07
4294000      5.43e-02      1.31e-03      4.77e-02    1.5e-07
4295000      5.05e-02      6.45e-04      4.65e-02    1.5e-07
4296000      6.46e-02      3.00e-04      6.01e-02    1.5e-07
4297000      5.96e-02      8.68e-04      5.46e-02    1.5e-07
4298000      5.54e-02      3.74e-04      5.15e-02    1.5e-07
4299000      5.47e-02      1.26e-03      4.86e-02    1.5e-07
4300000      7.53e-02      4.58e-04      7.01e-02    1.5e-07
4301000      4.53e-02      7.50e-04      4.13e-02    1.5e-07
4302000      6.38e-02      1.47e-03      5.68e-02    1.5e-07
4303000      5.95e-02      9.77e-05      5.55e-02    1.5e-07
